,CenterLatitude,CenterLongitude
5916,57.60975,11.80375
5917,54.49435,10.26375
5918,55.87715,10.90075
5919,57.62695,11.67775
5920,54.15785,12.10475
5921,57.59475,9.96275
5922,55.87815,10.90075
5923,57.61125,11.80375
5924,54.49375,10.26375
5925,57.62515,11.67425
5926,55.87905,10.90425
5927,54.35775,9.87875
5928,54.49355,10.26375
5929,57.62445,11.67425
5930,55.93895,12.74875
5931,55.93695,12.74875
5932,55.93585,12.74875
5933,55.93405,12.74875
5934,55.93275,12.74875
5935,55.93105,12.75225
5936,55.92945,12.75225
5937,55.92805,12.75225
5938,55.92645,12.75225
5939,55.92495,12.75225
5940,55.92325,12.75575
5941,55.92165,12.75575
5942,55.92015,12.75575
5943,55.91675,12.75925
5944,55.91545,12.75925
5945,55.91395,12.75925
5946,55.91255,12.75925
5947,55.91095,12.76275
5948,55.90965,12.76275
5949,55.90825,12.76275
5950,55.90655,12.76275
5951,55.90515,12.76275
5952,55.90335,12.76625
5953,55.90195,12.76625
5954,55.90055,12.76625
5955,55.89885,12.76625
5956,55.89745,12.76975
5957,55.89585,12.76975
5958,55.89415,12.76975
5959,55.89245,12.77325
5960,55.89065,12.77325
5961,55.88915,12.77325
5962,55.88765,12.77675
5963,55.88615,12.77675
5964,55.88445,12.77675
5965,54.49125,10.27775
5966,57.64345,11.83525
5967,57.64365,11.83525
5968,57.64395,11.83875
5969,57.64415,11.83875
5970,57.64435,11.83875
5971,57.64455,11.83875
5972,57.64465,11.83875
5973,57.64465,11.84225
5974,57.64455,11.84225
5975,57.64445,11.84575
5976,57.64435,11.84575
5977,57.64425,11.84575
5978,56.03465,12.63675
5979,56.03485,12.64025
5980,56.03505,12.64025
5981,56.03545,12.64375
5982,56.03565,12.64375
5983,56.03585,12.64375
5984,56.03595,12.64725
5985,56.03625,12.65075
5986,56.03645,12.65075
5987,56.03655,12.65425
5988,56.03675,12.65425
5989,56.03685,12.65775
5990,56.03705,12.65775
5991,56.03715,12.66125
5992,56.03735,12.66125
5993,56.03755,12.66475
5994,56.03775,12.66475
5995,56.03785,12.66825
5996,56.03825,12.67175
5997,56.03835,12.67175
5998,56.03855,12.67525
5999,56.03875,12.67875
6000,56.04235,12.68925
6001,57.61235,11.64625
6002,55.89275,10.92175
6003,57.61225,11.64275
6004,57.62555,11.81075
6005,55.49785,7.82425
6006,55.56475,12.70675
6007,55.65785,12.68575
6008,57.71455,10.60675
6009,57.61215,11.64275
6010,55.89365,10.92525
6011,54.49505,10.28825
6012,55.56435,12.70675
6013,57.61205,11.63925
6014,57.61175,11.63575
6015,55.89565,10.92525
6016,54.49545,10.28825
6017,57.71415,10.59625
6018,57.43125,10.55425
6019,57.43185,10.55425
6020,57.43295,10.55075
6021,57.43345,10.55075
6022,57.43415,10.55075
6023,57.43435,10.55075
6024,57.43445,10.54725
6025,57.43465,10.54725
6026,57.43475,10.54725
6027,57.43485,10.54375
6028,57.70435,11.66725
6029,55.89665,10.92875
6030,55.89705,10.92875
6031,55.56245,12.70675
6032,57.70565,11.66725
6033,55.89765,10.92875
6034,55.65585,12.68925
6035,54.37165,10.09925
6036,54.37155,10.09925
6037,54.37145,10.09925
6038,54.37185,10.10275
6039,54.37175,10.10275
6040,55.88095,10.90425
6041,57.62195,11.67075
6042,57.59605,9.95925
6043,54.49175,10.27775
6044,55.88185,10.90775
6045,57.64375,11.85975
6046,57.59195,11.78275
6047,54.15945,12.10825
6048,55.88285,10.90775
6049,57.61925,11.66725
6050,57.63405,11.82475
6051,57.63435,11.82475
6052,57.63505,11.82475
6053,57.63575,11.82475
6054,57.63645,11.82825
6055,57.63685,11.82825
6056,57.63745,11.82825
6057,57.63805,11.82825
6058,57.63845,11.82825
6059,57.63885,11.82825
6060,57.63945,11.83175
6061,57.63985,11.83175
6062,57.64015,11.83175
6063,57.64055,11.83175
6064,57.64085,11.83175
6065,57.64115,11.83175
6066,57.64155,11.83175
6067,57.64185,11.83525
6068,57.64225,11.83525
6069,57.64255,11.83525
6070,57.64315,11.83525
6071,54.15975,12.11175
6072,55.88465,10.91125
6073,57.61705,11.66375
6074,55.88515,10.91125
6075,57.61805,11.80725
6076,57.61555,11.66375
6077,55.88615,10.91475
6078,54.49285,10.28125
6079,57.61465,11.66025
6080,57.61355,11.65675
6081,55.88795,10.91475
6082,57.61335,11.65675
6083,55.67175,12.68575
6084,55.67015,12.68575
6085,55.66815,12.68575
6086,55.66675,12.68575
6087,55.66635,12.68575
6088,55.66495,12.68575
6089,55.66315,12.68575
6090,55.66135,12.68575
6091,56.96585,9.21375
6092,56.96575,9.21375
6093,55.88845,10.91475
6094,57.61325,11.65325
6095,57.62185,11.81075
6096,54.49375,10.28475
6097,57.61305,11.65325
6098,55.65945,12.68575
6099,55.88985,10.91825
6100,57.61285,11.64975
6101,54.15975,12.11525
6102,57.61265,11.64975
6103,55.89125,10.92175
6104,57.61255,11.64625
6105,55.89185,10.92175
6106,54.49455,10.28475
6107,57.73815,10.68725
6108,57.71515,10.61025
6109,57.73515,10.68025
6110,57.73385,10.67675
6111,54.63395,11.33825
6112,54.63515,11.33825
6113,54.63565,11.33825
6114,54.63765,11.33825
6115,54.63935,11.33825
6116,54.64155,11.33825
6117,54.64275,11.33825
6118,54.64485,11.33825
6119,54.64525,11.33825
6120,54.64665,11.34175
6121,54.64715,11.34175
6122,57.69935,11.91575
6123,55.90285,10.93575
6124,54.64815,11.34175
6125,55.90385,10.93925
6126,55.11745,7.24325
6127,55.90475,10.93925
6128,57.71805,10.58925
6129,55.11785,7.24325
6130,55.90625,10.94275
6131,54.64955,11.34525
6132,54.49695,10.29175
6133,55.90755,10.94275
6134,54.64995,11.34525
6135,55.90845,10.94625
6136,55.90945,10.94625
6137,55.91025,10.94625
6138,55.91115,10.94975
6139,54.62065,12.65775
6140,55.91215,10.94975
6141,54.65175,11.34525
6142,55.91295,10.95325
6143,54.62035,12.65425
6144,55.91385,10.95325
6145,55.71995,12.59475
6146,55.91475,10.95325
6147,55.91525,10.95675
6148,55.91605,10.95675
6149,54.65275,11.34525
6150,55.71875,12.59475
6151,55.91735,10.95675
6152,57.43705,10.54025
6153,57.43695,10.54025
6154,57.43685,10.54025
6155,57.43655,10.54025
6156,57.43595,10.54025
6157,54.49595,10.28825
6158,55.89905,10.93225
6159,57.71625,10.59275
6160,55.89995,10.93225
6161,55.56035,12.70675
6162,55.90055,10.93225
6163,55.65405,12.68925
6164,55.90195,10.93575
6165,54.34285,9.96275
6166,54.34265,9.96275
6167,54.34255,9.96275
6168,54.34245,9.95925
6169,54.34235,9.95925
6170,54.34225,9.95925
6171,54.34215,9.95925
6172,54.34205,9.95575
6173,54.34195,9.95575
6174,54.34185,9.95575
6175,54.34175,9.95575
6176,54.34165,9.95225
6177,54.34145,9.95225
6178,54.34135,9.94875
6179,54.34125,9.94525
6180,54.34125,9.94175
6181,54.34625,9.91375
6182,54.34585,9.91375
6183,54.34495,9.91725
6184,54.34475,9.91725
6185,54.34455,9.91725
6186,54.34445,9.91725
6187,54.34425,9.92075
6188,54.34405,9.92075
6189,54.34395,9.92075
6190,54.34375,9.92075
6191,54.34355,9.92075
6192,54.34295,9.92425
6193,54.34125,9.93825
6194,54.34115,9.93825
6195,54.34115,9.93475
6196,54.34125,9.93475
6197,54.34135,9.93475
6198,54.34145,9.93125
6199,54.34155,9.93125
6200,54.34165,9.93125
6201,54.34175,9.93125
6202,54.34185,9.93125
6203,54.34195,9.93125
6204,54.34205,9.92775
6205,54.34215,9.92775
6206,54.34255,9.92775
6207,55.93475,10.98125
6208,55.63785,12.69275
6209,57.66215,11.83875
6210,54.49935,10.28125
6211,56.03795,12.67525
6212,56.03775,12.67175
6213,56.03765,12.67175
6214,56.03735,12.66825
6215,56.03705,12.66825
6216,56.03695,12.66825
6217,56.03675,12.66475
6218,56.03665,12.66475
6219,56.03625,12.66125
6220,56.03605,12.66125
6221,56.03595,12.66125
6222,56.03585,12.66125
6223,56.03545,12.65775
6224,56.03455,12.65075
6225,56.03445,12.65075
6226,56.03425,12.65075
6227,56.03405,12.64375
6228,56.03415,12.64375
6229,56.03425,12.64375
6230,56.03455,12.63675
6231,56.03475,12.63675
6232,56.03475,12.63325
6233,56.03465,12.63325
6234,56.03465,12.62975
6235,56.03445,12.62625
6236,56.03435,12.62625
6237,56.03415,12.62275
6238,56.03375,12.62275
6239,54.49885,10.28125
6240,56.69385,8.23725
6241,55.93675,10.98475
6242,56.03365,12.61925
6243,56.03245,12.61575
6244,54.60605,12.64375
6245,54.49835,10.27775
6246,55.93765,10.98475
6247,54.60585,12.64375
6248,54.49785,10.27775
6249,55.93865,10.98475
6250,54.49905,10.29525
6251,55.63595,12.69275
6252,55.93975,10.98825
6253,55.63555,12.69275
6254,54.49685,10.27775
6255,55.94065,10.98825
6256,56.69255,8.23725
6257,54.49565,10.27425
6258,55.94265,10.99175
6259,55.63435,12.69275
6260,54.49495,10.27425
6261,55.94355,10.99175
6262,54.49335,10.27075
6263,55.94565,10.99525
6264,54.53995,11.66725
6265,56.69045,8.23725
6266,54.49245,10.27075
6267,55.94755,10.99525
6268,55.63245,12.69275
6269,54.49085,10.26725
6270,55.94865,10.99875
6271,55.94955,10.99875
6272,56.68905,8.23725
6273,54.48915,10.26375
6274,55.95055,10.99875
6275,54.57445,11.12475
6276,54.57395,11.12475
6277,54.57355,11.12825
6278,54.57285,11.13175
6279,54.57245,11.13175
6280,54.57195,11.13525
6281,54.57135,11.13875
6282,54.57085,11.14225
6283,54.57035,11.14225
6284,54.56985,11.14575
6285,54.56945,11.14925
6286,54.56885,11.14925
6287,54.56835,11.15275
6288,54.56785,11.15625
6289,54.56735,11.15625
6290,54.56685,11.15975
6291,54.56635,11.16325
6292,54.56565,11.16675
6293,54.56515,11.16675
6294,54.56465,11.17025
6295,54.56415,11.17375
6296,54.56365,11.17375
6297,54.56315,11.17725
6298,54.56245,11.18075
6299,54.56215,11.18425
6300,54.56165,11.18425
6301,54.56115,11.18775
6302,55.95165,11.00225
6303,54.54665,11.25775
6304,55.95685,12.74175
6305,55.95515,12.74525
6306,55.95365,12.74525
6307,55.95185,12.74525
6308,55.95045,12.74525
6309,55.94865,12.74525
6310,55.94515,12.74525
6311,55.94195,12.74525
6312,55.94025,12.74525
6313,55.88295,12.77675
6314,55.88115,12.78025
6315,55.87965,12.78025
6316,55.87655,12.78375
6317,54.45365,10.23575
6318,55.87505,12.78725
6319,55.87365,12.78725
6320,57.71215,11.95425
6321,57.71155,11.95425
6322,57.71125,11.95425
6323,57.71105,11.95425
6324,57.70995,11.95425
6325,57.70965,11.95425
6326,57.70935,11.95425
6327,57.70895,11.95425
6328,54.35265,9.77375
6329,54.35455,9.77725
6330,54.35615,9.78075
6331,54.35795,9.78425
6332,54.35935,9.78775
6333,55.95615,11.00225
6334,54.54315,11.27525
6335,54.54265,11.27875
6336,54.54215,11.27875
6337,55.62875,12.69275
6338,54.56065,11.19125
6339,54.56015,11.19125
6340,54.55945,11.19475
6341,54.55895,11.19825
6342,54.55845,11.20175
6343,54.55795,11.20175
6344,54.55745,11.20525
6345,54.55685,11.20875
6346,54.55635,11.21225
6347,54.55585,11.21225
6348,54.55535,11.21575
6349,54.55465,11.21925
6350,54.55435,11.21925
6351,54.55385,11.22275
6352,54.55335,11.22625
6353,54.55285,11.22975
6354,54.55235,11.22975
6355,54.55185,11.23325
6356,54.55135,11.23325
6357,54.55095,11.23675
6358,54.55035,11.24025
6359,54.54985,11.24375
6360,54.54935,11.24375
6361,54.54885,11.24725
6362,54.54835,11.25075
6363,54.54765,11.25075
6364,54.54735,11.25425
6365,54.48735,10.26375
6366,55.63055,12.69275
6367,54.54615,11.26125
6368,54.54565,11.26125
6369,55.95295,11.00225
6370,54.54535,11.26475
6371,54.54465,11.26825
6372,54.34545,9.91725
6373,54.34655,9.91375
6374,54.34675,9.91025
6375,54.34695,9.91025
6376,54.34805,9.90675
6377,54.34905,9.90325
6378,54.34925,9.90325
6379,54.35005,9.90325
6380,54.35025,9.89975
6381,54.35115,9.89975
6382,54.35185,9.89625
6383,54.35205,9.89625
6384,54.35245,9.89275
6385,54.35285,9.89275
6386,54.35325,9.89275
6387,54.35345,9.89275
6388,54.34505,9.91725
6389,54.35465,9.88925
6390,54.35535,9.88575
6391,54.35555,9.88575
6392,54.54415,11.26825
6393,55.95505,11.00225
6394,54.54365,11.27175
6395,54.36115,9.84375
6396,54.36115,9.84725
6397,54.36105,9.84725
6398,54.36105,9.85075
6399,54.36095,9.85075
6400,54.36085,9.85075
6401,54.36085,9.85425
6402,55.95845,11.00225
6403,56.97925,8.92325
6404,55.96025,11.00225
6405,54.36145,9.79475
6406,55.62725,12.69625
6407,55.96195,11.00225
6408,54.36185,9.79475
6409,55.96365,11.00225
6410,54.36195,9.79825
6411,55.96545,11.00225
6412,55.96725,11.00225
6413,54.36075,9.85425
6414,54.36065,9.85775
6415,54.36055,9.85775
6416,54.36055,9.86125
6417,54.36045,9.86125
6418,54.36035,9.86475
6419,54.36025,9.86475
6420,54.36005,9.87175
6421,54.35705,9.87875
6422,54.35645,9.88225
6423,55.47705,8.40525
6424,55.47625,8.40525
6425,55.47565,8.40525
6426,54.36375,9.85075
6427,55.47455,8.40875
6428,55.47435,8.40875
6429,54.36355,9.85425
6430,54.36325,9.85775
6431,54.36315,9.85775
6432,55.47275,8.40875
6433,55.47245,8.40875
6434,54.36245,9.86125
6435,54.36195,9.86475
6436,54.36185,9.86475
6437,55.47265,8.41225
6438,54.36125,9.86475
6439,54.36095,9.86825
6440,55.47295,8.41225
6441,55.47435,8.41225
6442,55.62275,12.69625
6443,55.47485,8.41575
6444,55.62175,12.69625
6445,56.03575,12.63675
6446,56.03585,12.63675
6447,56.03605,12.64025
6448,56.03625,12.64025
6449,56.03665,12.64725
6450,56.03675,12.64725
6451,56.03695,12.64725
6452,56.03715,12.65075
6453,56.03725,12.65075
6454,56.03745,12.65425
6455,56.03765,12.65425
6456,56.03785,12.65775
6457,56.03795,12.65775
6458,56.03815,12.65775
6459,56.03825,12.66125
6460,56.03845,12.66125
6461,56.03865,12.66475
6462,56.03875,12.66475
6463,56.03895,12.66475
6464,56.03905,12.66825
6465,56.03965,12.67525
6466,56.04145,12.62625
6467,56.03975,12.67525
6468,56.03975,12.67875
6469,56.04085,12.62275
6470,56.03985,12.68225
6471,55.47545,8.41575
6472,56.04025,12.68225
6473,56.04105,12.68575
6474,56.04195,12.68575
6475,55.47615,8.41575
6476,55.96005,12.74175
6477,55.95855,12.74175
6478,55.87815,12.78375
6479,55.62355,12.69625
6480,54.35635,9.88225
6481,54.35675,9.88225
6482,54.35785,9.87875
6483,57.63205,11.63575
6484,57.63275,11.63575
6485,57.63365,11.63925
6486,57.63425,11.64275
6487,57.63485,11.64275
6488,57.63575,11.64625
6489,57.63645,11.64975
6490,57.63705,11.64975
6491,57.63775,11.65325
6492,57.63845,11.65675
6493,57.63895,11.65675
6494,57.63945,11.66025
6495,57.64005,11.66375
6496,57.64055,11.66375
6497,57.64115,11.66725
6498,57.64165,11.67075
6499,57.64215,11.67075
6500,57.64275,11.67425
6501,57.64315,11.67775
6502,57.64365,11.67775
6503,57.64405,11.68125
6504,57.64445,11.68475
6505,57.64485,11.68475
6506,57.64535,11.68825
6507,57.64575,11.69175
6508,57.64615,11.69175
6509,57.64655,11.69525
6510,57.64705,11.69875
6511,57.64745,11.69875
6512,57.64785,11.70225
6513,57.64825,11.70575
6514,55.59905,7.62475
6515,54.40235,11.11425
6516,57.64905,11.70925
6517,55.59895,7.62125
6518,57.64935,11.71275
6519,54.48565,10.26375
6520,54.48395,10.26025
6521,54.48295,10.26025
6522,54.48185,10.26025
6523,54.48015,10.25675
6524,54.47845,10.25675
6525,54.47735,10.25675
6526,54.47485,10.25325
6527,54.47315,10.25325
6528,54.47245,10.25325
6529,54.47135,10.25325
6530,54.46945,10.24975
6531,54.46715,10.24975
6532,54.46595,10.24625
6533,54.46555,10.24625
6534,54.46465,10.24625
6535,54.46335,10.24625
6536,54.46265,10.24625
6537,54.46115,10.24275
6538,54.45915,10.24275
6539,54.45695,10.23925
6540,55.61985,12.69625
6541,54.45565,10.23925
6542,54.48475,10.44225
6543,54.48515,10.43875
6544,54.48565,10.43875
6545,54.48625,10.43525
6546,54.48685,10.43525
6547,54.48745,10.43175
6548,54.48805,10.43175
6549,54.48865,10.42825
6550,54.48925,10.42825
6551,54.49035,10.42475
6552,54.49075,10.42125
6553,54.49105,10.42125
6554,54.49125,10.41775
6555,54.49155,10.41775
6556,54.49185,10.41425
6557,54.49225,10.41075
6558,54.49235,10.41075
6559,54.49265,10.40725
6560,54.49295,10.40725
6561,54.49345,10.40375
6562,54.49385,10.40025
6563,54.49415,10.39675
6564,54.49455,10.39675
6565,54.49475,10.39325
6566,54.49505,10.39325
6567,54.49535,10.38975
6568,54.49555,10.38975
6569,54.49585,10.38625
6570,54.49615,10.38625
6571,54.49645,10.38275
6572,54.49655,10.37925
6573,57.69315,11.91225
6574,54.49685,10.37925
6575,54.49725,10.37575
6576,54.49755,10.37575
6577,54.49785,10.37225
6578,54.49825,10.36875
6579,54.49855,10.36875
6580,54.49885,10.36525
6581,54.49905,10.36175
6582,57.69305,11.91225
6583,57.69305,11.90875
6584,54.49935,10.36175
6585,57.69325,11.91225
6586,54.49975,10.35825
6587,57.69365,11.91225
6588,57.69415,11.91225
6589,54.50025,10.35475
6590,57.69455,11.90875
6591,54.50045,10.35475
6592,54.50075,10.35125
6593,57.69535,11.90875
6594,54.50115,10.34775
6595,55.86395,12.79425
6596,54.44835,10.23225
6597,54.50155,10.34775
6598,54.44785,10.23225
6599,54.50175,10.34425
6600,56.04615,12.63675
6601,56.04655,12.63675
6602,56.04695,12.64025
6603,56.04735,12.64375
6604,56.04775,12.64375
6605,56.04795,12.64375
6606,54.49165,10.27075
6607,54.49055,10.26725
6608,55.87165,12.78725
6609,54.45165,10.23575
6610,57.70595,11.95425
6611,57.70565,11.95425
6612,57.70535,11.95075
6613,57.70515,11.95075
6614,57.70485,11.95075
6615,55.86825,12.79075
6616,56.97655,8.92325
6617,55.86665,12.79075
6618,54.49995,10.29525
6619,54.45005,10.23225
6620,55.86545,12.79425
6621,57.69705,11.91225
6622,54.50205,10.34425
6623,54.50235,10.34075
6624,54.50275,10.34075
6625,54.50295,10.33725
6626,54.50325,10.33375
6627,54.50355,10.33375
6628,54.50385,10.33025
6629,54.50415,10.33025
6630,54.50445,10.32675
6631,54.50465,10.32675
6632,54.50485,10.32325
6633,54.50515,10.32325
6634,55.61175,12.69625
6635,55.61155,12.69625
6636,55.62715,12.69625
6637,54.50445,10.30925
6638,55.62625,12.69625
6639,55.61115,12.69625
6640,54.50455,10.30925
6641,55.61075,12.69625
6642,55.61055,12.69625
6643,54.50465,10.30575
6644,55.61035,12.69625
6645,55.62445,12.69625
6646,55.61005,12.69625
6647,54.50485,10.30575
6648,55.60985,12.69625
6649,54.50495,10.30225
6650,54.50535,10.30225
6651,55.62235,12.69625
6652,55.62185,12.69625
6653,55.62105,12.69625
6654,54.50585,10.29875
6655,55.62015,12.69625
6656,54.50615,10.29525
6657,55.61975,12.69625
6658,54.50645,10.29525
6659,55.61885,12.69625
6660,55.61845,12.69625
6661,54.50665,10.29175
6662,55.61765,12.69625
6663,54.50695,10.29175
6664,55.61715,12.69625
6665,54.50715,10.28825
6666,55.61625,12.69625
6667,55.61585,12.69625
6668,54.50745,10.28825
6669,55.61535,12.69625
6670,54.50785,10.28475
6671,55.61445,12.69625
6672,55.61405,12.69625
6673,55.61365,12.69625
6674,55.61315,12.69625
6675,55.61275,12.69625
6676,55.61235,12.69625
6677,55.61195,12.69625
6678,54.50645,10.28125
6679,55.61145,12.69625
6680,54.50585,10.27775
6681,55.61065,12.69625
6682,55.61025,12.69625
6683,54.50455,10.27775
6684,54.50405,10.27775
6685,55.60915,12.69625
6686,55.60835,12.69625
6687,54.50235,10.27775
6688,55.60785,12.69625
6689,55.60745,12.69625
6690,55.60675,12.69625
6691,54.50005,10.27425
6692,55.60595,12.69975
6693,55.60555,12.69975
6694,54.49855,10.27425
6695,55.60525,12.69975
6696,55.60445,12.69975
6697,57.66335,11.78275
6698,55.60375,12.69975
6699,55.60335,12.69975
6700,57.66445,11.78975
6701,55.60305,12.69975
6702,55.59815,12.69625
6703,57.70365,11.94725
6704,57.70275,11.94375
6705,57.70255,11.94025
6706,57.70245,11.94025
6707,57.70195,11.93325
6708,57.70125,11.92625
6709,57.70085,11.92275
6710,57.69855,11.91575
6711,57.69825,11.91575
6712,57.69765,11.91575
6713,57.69735,11.91575
6714,57.69955,11.91575
6715,57.69895,11.91225
6716,57.69855,11.91225
6717,57.69825,11.91225
6718,57.69795,11.91225
6719,57.69765,11.91225
6720,57.69725,11.91225
6721,57.69535,11.91225
6722,57.69485,11.91225
6723,57.69445,11.91225
6724,57.69395,11.91225
6725,57.69355,11.91225
6726,55.86115,12.79775
6727,54.91145,10.40725
6728,54.91065,10.40725
6729,54.91025,10.41075
6730,54.90975,10.41075
6731,54.90895,10.41075
6732,54.90855,10.41075
6733,54.90795,10.41425
6734,54.90725,10.41425
6735,54.90665,10.41775
6736,54.90605,10.41775
6737,54.90545,10.41775
6738,54.90475,10.41775
